         1         3        57        692.7272        400000.0
         1         3        58         704.746        400000.0
         1         3        59        694.4039        400000.0
         1         3        60        691.0936        400000.0
         1         3        61         686.631        400000.0
         1         3        62        669.2102        400000.0
         1         3        63        665.9359        400000.0
         1         3        64        658.8487        400000.0
         1         3        65       662.80615        400000.0
         1         3        66        654.4649        400000.0
         1         3        67       651.59033        400000.0
         1         3        68       641.12683        400000.0
         1         3        69       645.93756        400000.0
         1         3        70        640.4128        400000.0
         1         3        71        644.0608        400000.0
         1         3        72          638.83        400000.0
         1         3        73        633.5154        400000.0
         1         3        75       626.47015        400000.0
         1         3        76         627.424        400000.0
         1         3        77        627.3417        400000.0
         1         3        78       638.11255        400000.0
         1         3        79         644.369        400000.0
         1         3        80        644.4088        400000.0
         1         3        81        640.5491        400000.0
         1         3        82        644.7537        400000.0
         1         3        83       632.25256        400000.0
         1         3        84        622.4214        400000.0
         1         3        85        620.1307        400000.0
         1         3        86       616.51514        400000.0
         1         3        87        614.1388        400000.0
         1         3        88        613.7546        400000.0
         1         3        89       607.20056        400000.0
         1         3        90       604.70807        400000.0
         1         3        91        600.7704        400000.0
         1         3        92       598.55475        400000.0
         1         3        93        595.5217        400000.0
         1         3        94       597.49445        400000.0
         1         4         7       798.99963        400000.0
         1         4         8        787.1773        400000.0
         1         4         9       720.75354        400000.0
         1         4        14        777.8251        400000.0
         1         4        15       761.90283        400000.0
         1         4        16       742.06714        400000.0
         1         4        17        770.1938        400000.0
         1         4        18         789.987        400000.0
         1         4        27       766.94324        400000.0
         1         4        28        771.8104        400000.0
         1         4        32       767.78534        400000.0
         1         4        33        789.8954        400000.0
         1         4        34         780.834        400000.0
         1         4        35       789.98895        400000.0
         1         4        36        777.7351        400000.0
         1         4        37        767.4095        400000.0
         1         4        38       760.29376        400000.0
         1         4        39        785.3027        400000.0
         1         4        40       800.25446        400000.0
         1         4        41        779.2405        400000.0
         1         4        42       784.58795        400000.0
         1         4        43        769.7354        400000.0
         1         4        44        747.0711        400000.0
         1         4        45        748.3674        400000.0
         1         4        46        709.9888        400000.0
         1         4        47        720.4442        400000.0
         1         4        48         735.559        400000.0
         1         4        49       750.54175        400000.0
         1         4        50        738.5331        400000.0
         1         4        51       699.96924        400000.0
         1         4        52         691.798        400000.0
         1         4        53        685.0703        400000.0
         1         4        54        690.4603        400000.0
         1         4        55        688.0638        400000.0
         1         4        57        703.1962        400000.0
         1         4        58       704.78894        400000.0
         1         4        59        697.9152        400000.0
         1         4        60       685.35223        400000.0
         1         4        61        689.2574        400000.0
         1         4        62       687.01746        400000.0
         1         4        63        689.6198        400000.0
         1         4        64        665.0614        400000.0
         1         4        65        662.8666        400000.0
         1         4        66       654.76447        400000.0
         1         4        67        649.9239        400000.0
         1         4        68       640.00806        400000.0
         1         4        69       644.39844        400000.0
         1         4        70       639.14355        400000.0
         1         4        71       640.42535        400000.0
         1         4        72        639.2102        400000.0
         1         4        73        634.5635        400000.0
         1         4        76       627.61914        400000.0
         1         4        77       626.69586        400000.0
         1         4        78       632.39874        400000.0
         1         4        79       643.01355        400000.0
         1         4        80       649.65216        400000.0
         1         4        81       643.35626        400000.0
         1         4        82        644.3894        400000.0
         1         4        83       639.49554        400000.0
         1         4        84        622.7371        400000.0
         1         4        85        620.1245        400000.0
         1         4        86        616.8439        400000.0
         1         4        87        614.2193        400000.0
         1         4        88        611.6528        400000.0
         1         4        89        605.9535        400000.0
         1         4        90        604.7081        400000.0
         1         4        91         601.255        400000.0
         1         4        92        599.1308        400000.0
         1         4        93       596.50665        400000.0
         1         4        94        594.8654        400000.0
         1         4        95        594.3528        400000.0
         1         4        96        597.9018        400000.0
         1         5        13       779.95807        400000.0
         1         5        14       779.97876        400000.0
         1         5        15       770.77264        400000.0
         1         5        16        760.9764        400000.0
         1         5        17       777.90436        400000.0
         1         5        18        771.0722        400000.0
         1         5        19       757.96277        400000.0
         1         5        26       792.79675        400000.0
         1         5        27        794.5712        400000.0
         1         5        28       776.28284        400000.0
         1         5        30        764.4549        400000.0
         1         5        31        767.9045        400000.0
         1         5        32       779.76105        400000.0
         1         5        33       765.90826        400000.0
         1         5        34        772.2966        400000.0
         1         5        35        769.8212        400000.0
         1         5        36       767.06165        400000.0
         1         5        37       759.73016        400000.0
         1         5        38        762.5251        400000.0
         1         5        39        782.5882        400000.0
         1         5        40        801.0332        400000.0
         1         5        41        796.5052        400000.0
         1         5        42       807.35455        400000.0
         1         5        43       775.12573        400000.0
         1         5        44        762.2133        400000.0
         1         5        45       755.16785        400000.0
         1         5        46       701.78217        400000.0
         1         5        47       712.76196        400000.0
         1         5        48        733.2469        400000.0
         1         5        49       737.36273        400000.0
         1         5        50        726.2111        400000.0
         1         5        51        703.7236        400000.0
         1         5        52       694.97943        400000.0
         1         5        53        695.8294        400000.0
         1         5        54        687.0387        400000.0
         1         5        55        680.1881        400000.0
         1         5        58       698.63354        400000.0
         1         5        59        706.0538        400000.0
         1         5        60       695.41406        400000.0
         1         5        61        680.3991        400000.0
         1         5        62         674.474        400000.0
         1         5        63       670.90356        400000.0
         1         5        64        654.0142        400000.0
         1         5        65       654.89105        400000.0
         1         5        66       653.23065        400000.0
         1         5        67       651.36127        400000.0
         1         5        68        646.5666        400000.0
         1         5        69        640.0831        400000.0
         1         5        70        639.8231        400000.0
         1         5        71        635.6452        400000.0
         1         5        72       638.82556        400000.0
         1         5        73       640.44324        400000.0
         1         5        74       629.64526        400000.0
         1         5        76       626.20825        400000.0
         1         5        77        627.3293        400000.0
         1         5        78       628.69806        400000.0
         1         5        79        638.4404        400000.0
         1         5        80       649.28705        400000.0
         1         5        81       647.55725        400000.0
         1         5        82        646.2978        400000.0
         1         5        83        646.8506        400000.0
         1         5        84       623.04016        400000.0
         1         5        85        619.1256        400000.0
         1         5        86        616.5156        400000.0
         1         5        87        614.9984        400000.0
         1         5        88         611.822        400000.0
         1         5        89         606.439        400000.0
         1         5        90        604.7077        400000.0
         1         5        91        603.0564        400000.0
         1         5        92        600.7687        400000.0
         1         5        93        599.3926        400000.0
         1         5        94       597.48395        400000.0
         1         5        95        596.5053        400000.0
         1         5        96       595.19354        400000.0
         1         5        97        599.7522        400000.0
         1         6        12       769.20166        400000.0
         1         6        13        772.7327        400000.0
         1         6        14       777.02026        400000.0
         1         6        15        769.8492        400000.0
         1         6        16       770.03424        400000.0
         1         6        17        767.1694        400000.0
         1         6        18        768.2503        400000.0
         1         6        19       759.30554        400000.0
         1         6        25       785.99506        400000.0
         1         6        26       785.65894        400000.0
         1         6        27        779.5972        400000.0
         1         6        28       770.64294        400000.0
         1         6        30         765.843        400000.0
         1         6        31       779.67096        400000.0
         1         6        32        743.7702        400000.0
         1         6        33        762.8959        400000.0
         1         6        34        756.3027        400000.0
         1         6        35        759.5215        400000.0
         1         6        36        751.7354        400000.0
         1         6        37       751.02045        400000.0
         1         6        38        776.2699        400000.0
         1         6        39        793.8335        400000.0
         1         6        40       806.31036        400000.0
         1         6        41        801.3761        400000.0
         1         6        42       819.48315        400000.0
         1         6        43        769.5534        400000.0
         1         6        44        749.7813        400000.0
         1         6        45       750.06555        400000.0
         1         6        46       711.53253        400000.0
         1         6        47        712.3449        400000.0
         1         6        48        729.9779        400000.0
         1         6        49       739.88666        400000.0
         1         6        50        736.1357        400000.0
         1         6        51        701.8476        400000.0
         1         6        52        684.9077        400000.0
         1         6        53        698.7652        400000.0
         1         6        54        680.4816        400000.0
         1         6        55        692.6226        400000.0
         1         6        56       682.70264        400000.0
         1         6        59       707.34924        400000.0
         1         6        60        700.9188        400000.0
         1         6        61       689.51135        400000.0
         1         6        62       679.49493        400000.0
         1         6        63        674.4214        400000.0
         1         6        64        658.0967        400000.0
         1         6        65        659.8037        400000.0
         1         6        66        643.1733        400000.0
         1         6        67       651.09576        400000.0
         1         6        68         643.738        400000.0
         1         6        69       644.83307        400000.0
         1         6        70       643.27014        400000.0
         1         6        71        630.2155        400000.0
         1         6        72        637.5337        400000.0
         1         6        73       636.40753        400000.0
         1         6        74         632.911        400000.0
         1         6        77       629.65466        400000.0
         1         6        78        625.4915        400000.0
         1         6        79       629.66144        400000.0
         1         6        80       643.75714        400000.0
         1         6        81        649.6476        400000.0
         1         6        82       650.63196        400000.0
         1         6        83        644.3345        400000.0
         1         6        84        624.0895        400000.0
         1         6        85        619.8192        400000.0
         1         6        86        616.8497        400000.0
         1         6        87       614.18164        400000.0
         1         6        88       611.59784        400000.0
         1         6        89        606.9838        400000.0
         1         6        90        604.7079        400000.0
         1         6        91       604.05206        400000.0
         1         6        92        602.4319        400000.0
         1         6        93        599.8083        400000.0
         1         6        94       598.47455        400000.0
         1         6        95       597.81995        400000.0
         1         6        96        596.1338        400000.0
         1         6        97        597.8391        400000.0
         1         6        98         597.327        400000.0
         1         7        12         745.329        400000.0
         1         7        13        759.6029        400000.0
         1         7        14       771.96686        400000.0
         1         7        15        758.1605        400000.0
         1         7        16       779.94543        400000.0
         1         7        17        789.2668        400000.0
         1         7        18        762.5132        400000.0
         1         7        19         758.884        400000.0
         1         7        20       757.94324        400000.0
         1         7        25        789.7694        400000.0
         1         7        26        798.5257        400000.0
         1         7        27        773.9681        400000.0
         1         7        28        775.1257        400000.0
         1         7        30        760.0303        400000.0
         1         7        31         743.775        400000.0
         1         7        32       779.06757        400000.0
         1         7        33        785.7671        400000.0
         1         7        34        769.3035        400000.0
         1         7        35       760.40424        400000.0
         1         7        36        749.4121        400000.0
         1         7        37        760.7879        400000.0
         1         7        38        778.9414        400000.0
         1         7        39        800.4376        400000.0
         1         7        40       817.87506        400000.0
         1         7        41        804.7128        400000.0
         1         7        42        808.0868        400000.0
         1         7        43        788.2545        400000.0
         1         7        44       751.36035        400000.0
         1         7        45        738.7767        400000.0
         1         7        46        728.2703        400000.0
         1         7        47        700.0247        400000.0
         1         7        48        714.3144        400000.0
         1         7        49         735.809        400000.0
         1         7        50         721.414        400000.0
         1         7        51       686.73505        400000.0
         1         7        52        691.2221        400000.0
         1         7        53        719.1298        400000.0
         1         7        54        711.2071        400000.0
         1         7        55        697.8886        400000.0
         1         7        56        684.7507        400000.0
         1         7        59       700.61755        400000.0
         1         7        60       703.22375        400000.0
         1         7        61        695.5593        400000.0
         1         7        62        682.7384        400000.0
         1         7        63       685.59283        400000.0
         1         7        64       659.31244        400000.0
         1         7        65        658.2182        400000.0
         1         7        66        651.4425        400000.0
         1         7        67        650.0489        400000.0
         1         7        68       644.40125        400000.0
         1         7        69        644.0636        400000.0
         1         7        70       639.79895        400000.0
         1         7        71        635.1566        400000.0
         1         7        72       637.07526        400000.0
         1         7        73       635.87555        400000.0
         1         7        74        632.7975        400000.0
         1         7        75       629.95215        400000.0
         1         7        79       625.69995        400000.0
         1         7        80       629.63916        400000.0
         1         7        81        634.0046        400000.0
         1         7        82        645.0514        400000.0
         1         7        83        646.8981        400000.0
         1         7        84       626.50226        400000.0
         1         7        85       620.79407        400000.0
         1         7        86       615.88513        400000.0
         1         7        87       612.89703        400000.0
         1         7        88        611.5978        400000.0
         1         7        89        605.6921        400000.0
         1         7        90        609.3184        400000.0
         1         7        91         604.708        400000.0
         1         7        92       603.85583        400000.0
         1         7        93        602.9243        400000.0
         1         7        94       599.27014        400000.0
         1         7        95        598.7826        400000.0
         1         7        96       599.13794        400000.0
         1         7        97       595.86633        400000.0
         1         7        98       598.50775        400000.0
         1         7        99        595.1747        400000.0
         1         8        12        738.3983        400000.0
         1         8        13       730.80023        400000.0
         1         8        14       748.88666        400000.0
         1         8        15       735.50006        400000.0
         1         8        16       762.26416        400000.0
         1         8        17        759.6094        400000.0
         1         8        18       756.06354        400000.0
         1         8        19         753.718        400000.0
         1         8        20        750.2031        400000.0
         1         8        25        788.2343        400000.0
         1         8        26        782.5272        400000.0
         1         8        27        769.2983        400000.0
         1         8        28       756.86957        400000.0
         1         8        31        748.6934        400000.0
         1         8        32        786.6003        400000.0
         1         8        33       785.64996        400000.0
         1         8        34       752.33234        400000.0
         1         8        35        748.8482        400000.0
         1         8        36        742.7444        400000.0
         1         8        37       752.94824        400000.0
         1         8        38        780.9929        400000.0
         1         8        39          775.78        400000.0
         1         8        40        797.5828        400000.0
         1         8        41         802.455        400000.0
         1         8        42        789.0156        400000.0
         1         8        43         793.388        400000.0
         1         8        44       770.77783        400000.0
         1         8        45        739.7951        400000.0
         1         8        46        719.7952        400000.0
         1         8        47        696.7257        400000.0
         1         8        48       739.77454        400000.0
         1         8        49        732.3775        400000.0
         1         8        50       731.24536        400000.0
         1         8        51       703.47925        400000.0
         1         8        52       687.94434        400000.0
         1         8        53        706.4137        400000.0
         1         8        54        710.6546        400000.0
         1         8        55       708.88855        400000.0
         1         8        56       688.18463        400000.0
         1         8        57        674.8866        400000.0
         1         8        59        693.0528        400000.0
         1         8        60        703.6992        400000.0
         1         8        61         687.895        400000.0
         1         8        62        685.3231        400000.0
         1         8        63        669.6868        400000.0
         1         8        64        675.4206        400000.0
         1         8        65        660.6654        400000.0
         1         8        66        650.9001        400000.0
         1         8        67       644.67395        400000.0
         1         8        68       640.13574        400000.0
         1         8        69       641.43414        400000.0
         1         8        70       641.14996        400000.0
         1         8        71       633.61035        400000.0
         1         8        72       632.81396        400000.0
         1         8        73        629.6004        400000.0
         1         8        74        632.4795        400000.0
         1         8        75        629.7952        400000.0
         1         8        79       623.89307        400000.0
         1         8        80        628.3269        400000.0
         1         8        81        629.3074        400000.0
         1         8        82       634.87683        400000.0
         1         8        83       639.22144        400000.0
         1         8        84        621.0345        400000.0
         1         8        85        617.9534        400000.0
         1         8        86        615.1319        400000.0
         1         8        87        609.6261        400000.0
         1         8        88        611.5977        400000.0
         1         8        89       605.69214        400000.0
         1         8        90       605.13403        400000.0
         1         8        91       604.37994        400000.0
         1         8        92       604.54517        400000.0
         1         8        93        601.9839        400000.0
         1         8        94       602.81323        400000.0
         1         8        95       598.76416        400000.0
         1         8        96       596.79877        400000.0
         1         8        97        595.8464        400000.0
         1         8        98       595.19525        400000.0
         1         8        99       597.23193        400000.0
         1         8       100       595.44885        400000.0
         1         9        10       774.03534        400000.0
         1         9        13        720.1145        400000.0
         1         9        14       767.58905        400000.0
         1         9        15        759.8011        400000.0
         1         9        16        780.8712        400000.0
         1         9        17         759.035        400000.0
         1         9        18        758.5948        400000.0
         1         9        19       750.74457        400000.0
         1         9        20       753.04724        400000.0
         1         9        21        758.9157        400000.0
         1         9        22       769.21906        400000.0
         1         9        23        768.9198        400000.0
         1         9        25       776.60565        400000.0
         1         9        26       784.83795        400000.0
         1         9        27       759.68616        400000.0
         1         9        28       723.82245        400000.0
         1         9        29       744.23035        400000.0
         1         9        31        761.9814        400000.0
         1         9        32         770.071        400000.0
         1         9        33        748.9742        400000.0
         1         9        34        743.5268        400000.0
         1         9        35       745.99365        400000.0
         1         9        36       761.01605        400000.0
         1         9        37       769.76996        400000.0
         1         9        38       777.21515        400000.0
         1         9        39        780.6022        400000.0
         1         9        40         789.196        400000.0
         1         9        41        800.5671        400000.0
         1         9        42       803.12366        400000.0
         1         9        43        794.4436        400000.0
         1         9        44        749.0778        400000.0
         1         9        45        728.9287        400000.0
         1         9        46        738.0705        400000.0
         1         9        47        697.2972        400000.0
         1         9        48        736.8294        400000.0
         1         9        49        720.5024        400000.0
         1         9        50        732.4178        400000.0
         1         9        51        700.2317        400000.0
         1         9        52       688.43726        400000.0
         1         9        53        714.4545        400000.0
         1         9        54        716.3361        400000.0
         1         9        55       704.76056        400000.0
         1         9        56       693.63214        400000.0
         1         9        57        681.2347        400000.0
         1         9        59        682.9703        400000.0
         1         9        60       693.95734        400000.0
         1         9        61        684.2418        400000.0
         1         9        62        689.4641        400000.0
         1         9        63        680.3912        400000.0
         1         9        64        664.7239        400000.0
         1         9        65        670.7473        400000.0
         1         9        66       650.07294        400000.0
         1         9        67        644.0663        400000.0
         1         9        68       643.07086        400000.0
         1         9        69        637.7334        400000.0
         1         9        70       634.72675        400000.0
         1         9        71       636.73303        400000.0
         1         9        72       636.29767        400000.0
         1         9        73       631.60547        400000.0
         1         9        74       628.29956        400000.0
         1         9        75        625.0114        400000.0
         1         9        78       621.19165        400000.0
         1         9        79        625.2707        400000.0
         1         9        80        627.9923        400000.0
         1         9        81         629.276        400000.0
         1         9        82       629.63885        400000.0
         1         9        83       623.48584        400000.0
         1         9        84        620.4427        400000.0
         1         9        85        618.1099        400000.0
         1         9        86        614.8815        400000.0
         1         9        87        608.6405        400000.0
         1         9        88        609.3155        400000.0
         1         9        89       605.68677        400000.0
         1         9        90        604.7423        400000.0
         1         9        91        604.3801        400000.0
         1         9        92       604.38007        400000.0
         1         9        93       602.71405        400000.0
         1         9        94        599.7915        400000.0
         1         9        95        598.4144        400000.0
         1         9        96        598.0767        400000.0
         1         9        97        597.1726        400000.0
         1         9        98        595.1938        400000.0
         1         9        99        595.4373        400000.0
         1         9       100        597.2234        400000.0
         1        10         6       787.04266        400000.0
         1        10         7        796.8236        400000.0
         1        10         8       789.42065        400000.0
         1        10         9        791.1405        400000.0
         1        10        10        770.4495        400000.0
         1        10        11        763.7686        400000.0
         1        10        14        758.1872        400000.0
         1        10        15        767.1249        400000.0
         1        10        16        787.9291        400000.0
         1        10        17       765.18207        400000.0
         1        10        18       759.60095        400000.0
         1        10        19         749.766        400000.0
         1        10        20        749.8923        400000.0
         1        10        21       755.69025        400000.0
         1        10        22         753.322        400000.0
         1        10        23         752.273        400000.0
         1        10        24        759.4453        400000.0
         1        10        25       768.05005        400000.0
         1        10        28        760.7022        400000.0
         1        10        29        740.3327        400000.0
         1        10        31        747.3759        400000.0
         1        10        32        752.3963        400000.0
         1        10        33        749.7772        400000.0
         1        10        34        743.7872        400000.0
         1        10        35       758.59827        400000.0
         1        10        36       784.99365        400000.0
         1        10        37        780.9863        400000.0
         1        10        38        783.4893        400000.0
         1        10        39        789.4413        400000.0
         1        10        40         797.814        400000.0
         1        10        41        780.9785        400000.0
         1        10        42        781.3016        400000.0
         1        10        43        779.5828        400000.0
         1        10        44       765.25134        400000.0
