         1        18        62        649.7867         90000.0        646.7867
         1        18        63          648.36         90000.0          645.36
         1        18        78          607.26         90000.0          604.26
         1        19        12          648.73         90000.0          645.73
         1        19        27        697.2875         90000.0        694.2875
         1        19        61          650.33         90000.0          647.33
         1        19        62          650.31         90000.0          647.31
         1        19        63           648.0         90000.0           645.0
         1        19        70          618.98         90000.0          615.98
         1        19        71          618.98         90000.0          615.98
         1        19        77        606.6633         90000.0        603.6633
         1        19        78           608.3         90000.0           605.3
         1        19        99          578.82         90000.0          575.82
         1        19       100          578.82         90000.0          575.82
         1        20        12          650.01         90000.0          647.01
         1        20        27          696.01         90000.0          693.01
         1        20        62           646.7         90000.0           643.7
         1        20        63        647.5883         90000.0        644.5883
         1        20        70          619.32         90000.0          616.32
         1        20        71        618.6567         90000.0        615.6567
         1        20        72          618.13         90000.0          615.13
         1        20        73       613.52795         90000.0       610.52795
         1        20        74        610.8883         90000.0        607.8883
         1        20        75          607.92         90000.0          604.92
         1        20        76          605.96         90000.0          602.96
         1        20        77          608.96         90000.0          605.96
         1        20        97          578.82         90000.0          575.82
         1        20        98          578.82         90000.0          575.82
         1        20        99          578.82         90000.0          575.82
         1        21        12        650.3525         90000.0        647.3525
         1        21        13          675.09         90000.0          672.09
         1        21        27       695.06335         90000.0       692.06335
         1        21        28          699.99         90000.0          696.99
         1        21        62        646.0975         90000.0        643.0975
         1        21        63          648.38         90000.0          645.38
         1        21        70        620.5425         90000.0        617.5425
         1        21        75       606.47754         90000.0       603.47754
         1        21        76          606.82         90000.0          603.82
         1        21        77         605.462         90000.0         602.462
         1        21        78          606.59         90000.0          603.59
         1        21        95          578.82         90000.0          575.82
         1        21        96          579.02         90000.0          576.02
         1        21        97          578.82         90000.0          575.82
         1        22        12          646.27         90000.0          643.27
         1        22        13           665.1         90000.0           662.1
         1        22        27          693.02         90000.0          690.02
         1        22        28          697.45         90000.0          694.45
         1        22        62         646.028         90000.0         643.028
         1        22        63          643.01         90000.0          640.01
         1        22        70         622.118         90000.0         619.118
         1        22        75       606.21204         90000.0       603.21204
         1        22        76          606.49         90000.0          603.49
         1        22        78          607.75         90000.0          604.75
         1        22        92          578.82         90000.0          575.82
         1        22        93          578.82         90000.0          575.82
         1        22        94          578.82         90000.0          575.82
         1        22        95          578.82         90000.0          575.82
         1        23        11          638.89         90000.0          635.89
         1        23        12          638.89         90000.0          635.89
         1        23        28        691.5333         90000.0        688.5333
         1        23        29       695.12335         90000.0       692.12335
         1        23        47          668.41         90000.0          665.41
         1        23        48         674.175         90000.0         671.175
         1        23        62         644.394         90000.0         641.394
         1        23        63         641.925         90000.0         638.925
         1        23        64          641.79         90000.0          638.79
         1        23        65         632.044         90000.0         629.044
         1        23        66        631.2525         90000.0        628.2525
         1        23        67       628.03754         90000.0       625.03754
         1        23        68       626.98663         90000.0       623.98663
         1        23        69       625.66003         90000.0       622.66003
         1        23        70          623.91         90000.0          620.91
         1        23        75           605.9         90000.0           602.9
         1        23        76           605.9         90000.0           602.9
         1        23        78        606.9633         90000.0        603.9633
         1        23        79        592.5367         90000.0        589.5367
         1        23        90          578.82         90000.0          575.82
         1        23        91          578.82         90000.0          575.82
         1        23        92          578.82         90000.0          575.82
         1        24        10       652.94403         90000.0       649.94403
         1        24        11          638.89         90000.0          635.89
         1        24        27           708.0         90000.0           705.0
