STR_ORD_MI,STR_ORD_MA,SUM_LENGTH,rvr_stg,lamx,lamy
4,4,2517.67179764000,856.92999267600,2901500.00002000000,3928500.00004000000
4,4,2672.64598431000,857.65002441400,2904000.00011000000,3928500.00004000000
4,4,2978.17642506000,864.59002685500,2906500.00003000000,3928500.00004000000
4,4,2651.87639814000,871.22998046900,2908999.99995000000,3928500.00004000000
4,4,1702.54939419000,874.79998779300,2911500.00003000000,3928500.00004000000
4,4,131.51835556700,788.58001709000,3029000.00011000000,3928500.00004000000
4,4,3499.84827397000,788.58001709000,3031500.00003000000,3928500.00004000000
4,4,3364.94607516000,766.59997558600,3074000.00000000000,3928500.00004000000
5,5,2871.94954284000,760.13000488300,3081500.00009000000,3928500.00004000000
5,5,2575.41469485000,759.77001953100,3084000.00001000000,3928500.00004000000
5,5,2312.70706944000,759.47998046900,3086499.99994000000,3928500.00004000000
5,5,767.32462469400,759.15997314500,3089000.00002000000,3928500.00004000000
5,5,2548.78978847000,759.15997314500,3091500.00011000000,3928500.00004000000
5,5,2906.04850358000,759.15997314500,3094000.00003000000,3928500.00004000000
5,5,2631.72854481000,759.15997314500,3096499.99995000000,3928500.00004000000
3,3,1206.96223008000,795.84997558600,3138999.99992000000,3928500.00004000000
3,3,4630.37806957000,795.84997558600,3141500.00001000000,3928500.00004000000
2,3,2916.90719206000,795.84997558600,3144000.00009000000,3928500.00004000000
3,3,785.83464639100,795.84997558600,3146500.00001000000,3928500.00004000000
3,3,3020.44835689000,795.84997558600,3151500.00002000000,3928500.00004000000
3,3,143.36966697800,795.84997558600,3154000.00011000000,3928500.00004000000
3,4,2953.92591792000,860.82000732400,3221499.99995000000,3928500.00004000000
4,4,2888.47844411000,859.34997558600,3224000.00003000000,3928500.00004000000
4,4,1065.66366214000,857.46002197300,3226500.00012000000,3928500.00004000000
4,4,2473.91053913000,857.36999511700,3229000.00004000000,3928500.00004000000
4,4,1033.92133783000,848.05999755900,3231499.99996000000,3928500.00004000000
4,4,2462.45308102000,847.04998779300,3233999.99988000000,3928500.00004000000
3,3,2678.68270210000,845.28002929700,3243999.99990000000,3928500.00004000000
2,4,1255.01246718000,738.94000244100,3279000.00011000000,3928500.00004000000
2,4,4846.66995062000,738.94000244100,3281500.00003000000,3928500.00004000000
4,4,261.96862500800,914.76000976600,3339000.00002000000,3928500.00004000000
4,4,1229.13964833000,909.05999755900,3341500.00010000000,3928500.00004000000
4,4,512.51437864600,909.05999755900,3344000.00003000000,3928500.00004000000
2,4,4602.93119561000,909.00000000000,3346499.99995000000,3928500.00004000000
4,4,525.03115859300,908.79998779300,3354000.00004000000,3928500.00004000000
4,4,3152.63127363000,908.79998779300,3356499.99996000000,3928500.00004000000
4,4,380.62283216700,768.69000244100,3416500.00004000000,3928500.00004000000
4,4,2755.34166015000,770.05999755900,3418999.99996000000,3928500.00004000000
3,3,1164.18768678000,680.53002929700,3438999.99999000000,3928500.00004000000
3,4,4280.21434342000,678.21997070300,3441499.99991000000,3928500.00004000000
2,3,4740.64795271000,585.78997802700,3821500.00008000000,3928500.00004000000
3,3,7070.96796745000,585.78997802700,3824000.00000000000,3928500.00004000000
3,3,1206.45484578000,588.89001464800,3826499.99992000000,3928500.00004000000
4,4,602.83759177800,754.91998291000,3916500.00004000000,3928500.00004000000
4,4,5675.54893456000,754.91998291000,3918999.99996000000,3928500.00004000000
4,4,4808.19013103000,754.91998291000,3921499.99988000000,3928500.00004000000
4,4,2771.92936869000,754.91998291000,3923999.99996000000,3928500.00004000000
4,4,2727.73934672000,696.39001464800,2446500.00008000000,3926000.00012000000
4,4,1017.53195309000,697.83001709000,2449000.00000000000,3926000.00012000000
3,3,2478.87439678000,705.11999511700,2466500.00011000000,3926000.00012000000
3,3,987.99759560300,705.11999511700,2469000.00003000000,3926000.00012000000
4,4,3657.82399994000,643.40002441400,2521500.00002000000,3926000.00012000000
4,4,3800.50350099000,639.79998779300,2523999.99994000000,3926000.00012000000
4,4,2338.27246235000,637.97998046900,2526500.00002000000,3926000.00012000000
8,8,2540.42980124000,629.77001953100,2536500.00004000000,3926000.00012000000
2,3,3673.28303866000,838.65002441400,2666500.00004000000,3926000.00012000000
2,3,3385.42325493000,958.84997558600,2709000.00002000000,3926000.00012000000
3,4,1657.70725198000,974.30999755900,2729000.00004000000,3926000.00012000000
3,4,4301.22685923000,974.17999267600,2731499.99996000000,3926000.00012000000
3,3,191.30148030400,978.65997314500,2733999.99988000000,3926000.00012000000
5,5,7283.06236283000,865.86999511700,2841500.00011000000,3926000.00012000000
2,6,4172.08272670000,843.90002441400,2888999.99992000000,3926000.00012000000
2,6,8678.68716280000,843.90002441400,2891500.00001000000,3926000.00012000000
4,4,3308.50896518000,846.46997070300,2898999.99994000000,3926000.00012000000
4,4,888.47159423100,855.60998535200,2901500.00002000000,3926000.00012000000
4,4,3661.30315464000,788.58001709000,3031500.00003000000,3926000.00012000000
4,4,3598.27858642000,788.58001709000,3033999.99995000000,3926000.00012000000
4,4,4038.71928167000,787.71997070300,3036500.00003000000,3926000.00012000000
4,4,755.81202591800,787.71997070300,3039000.00012000000,3926000.00012000000
2,4,5091.13298399000,764.78997802700,3074000.00000000000,3926000.00012000000
5,5,1007.35713925000,760.65997314500,3079000.00001000000,3926000.00012000000
5,5,1574.42439007000,760.44000244100,3081500.00009000000,3926000.00012000000
5,5,4172.07350717000,759.36999511700,3086499.99994000000,3926000.00012000000
5,5,1950.13507612000,759.22998046900,3089000.00002000000,3926000.00012000000
3,3,1155.25053114000,795.84997558600,3134000.00008000000,3926000.00012000000
3,3,2824.76190182000,795.84997558600,3136500.00000000000,3926000.00012000000
3,3,1750.00789509000,795.84997558600,3138999.99992000000,3926000.00012000000
2,3,3578.81002421000,795.84997558600,3146500.00001000000,3926000.00012000000
2,3,5604.81683835000,795.84997558600,3148999.99994000000,3926000.00012000000
2,3,4399.57973175000,795.84997558600,3151500.00002000000,3926000.00012000000
2,3,5232.98015466000,861.79998779300,3221499.99995000000,3926000.00012000000
2,4,1286.83543079000,859.15002441400,3224000.00003000000,3926000.00012000000
2,4,4940.91268186000,857.36999511700,3226500.00012000000,3926000.00012000000
4,4,2771.19723572000,857.36999511700,3229000.00004000000,3926000.00012000000
4,4,3524.35325636000,848.25000000000,3231499.99996000000,3926000.00012000000
4,4,1180.32861551000,846.70001220700,3233999.99988000000,3926000.00012000000
4,4,2612.15434927000,846.05999755900,3236499.99997000000,3926000.00012000000
4,4,2743.73547816000,845.13000488300,3239000.00005000000,3926000.00012000000
4,4,2666.07285536000,844.46002197300,3241499.99997000000,3926000.00012000000
3,4,4134.76651319000,843.89001464800,3243999.99990000000,3926000.00012000000
2,4,5884.32940151000,738.94000244100,3279000.00011000000,3926000.00012000000
2,3,3717.72149009000,915.17999267600,3334000.00001000000,3926000.00012000000
4,4,3136.60716181000,914.76000976600,3339000.00002000000,3926000.00012000000
4,4,1368.36227403000,909.05999755900,3341500.00010000000,3926000.00012000000
4,4,2905.36186706000,909.05999755900,3344000.00003000000,3926000.00012000000
4,4,635.82169067200,909.00000000000,3346499.99995000000,3926000.00012000000
4,4,3172.24281017000,908.79998779300,3349000.00003000000,3926000.00012000000
4,4,3437.88763914000,908.79998779300,3351500.00012000000,3926000.00012000000
4,4,2755.70489403000,908.79998779300,3354000.00004000000,3926000.00012000000
4,4,3728.05225615000,763.42999267600,3416500.00004000000,3926000.00012000000
4,4,1071.59675806000,678.19000244100,3441499.99991000000,3926000.00012000000
4,4,3004.98714474000,678.00000000000,3443999.99999000000,3926000.00012000000
3,3,2839.40603963000,584.33001709000,3821500.00008000000,3926000.00012000000
3,3,173.14654378400,590.27001953100,3824000.00000000000,3926000.00012000000
3,3,2824.34652699000,591.26000976600,3826499.99992000000,3926000.00012000000
3,3,3186.80617902000,606.73999023400,3829000.00000000000,3926000.00012000000
3,3,2702.59066090000,620.88000488300,3831500.00009000000,3926000.00012000000
3,3,2730.79512575000,620.88000488300,3834000.00001000000,3926000.00012000000
3,3,2778.49954551000,620.88000488300,3836499.99993000000,3926000.00012000000
3,3,2057.42892368000,624.23999023400,3839000.00002000000,3926000.00012000000
2,4,5150.24218811000,755.09997558600,3923999.99996000000,3926000.00012000000
3,4,6235.10155293000,757.67999267600,3926500.00005000000,3926000.00012000000
3,3,2823.32315467000,758.39001464800,3928999.99997000000,3926000.00012000000
3,3,2290.90524843000,760.17999267600,3931499.99989000000,3926000.00012000000
3,3,2881.02242901000,764.90002441400,3933999.99998000000,3926000.00012000000
2,3,2040.20489214000,769.50000000000,3936500.00006000000,3926000.00012000000
4,4,606.92913242300,693.48999023400,2446500.00008000000,3923500.00003000000
2,4,4857.01443485000,692.09997558600,2449000.00000000000,3923500.00003000000
3,3,407.67675412500,695.17999267600,2466500.00011000000,3923500.00003000000
3,3,2919.25202023000,696.88000488300,2469000.00003000000,3923500.00003000000
4,4,4892.04945181000,634.35998535200,2526500.00002000000,3923500.00003000000
4,4,3277.62297245000,631.34002685500,2529000.00011000000,3923500.00003000000
8,8,2692.55436503000,629.58001709000,2536500.00004000000,3923500.00003000000
3,3,163.32765915500,858.13000488300,2664000.00012000000,3923500.00003000000
3,3,2740.22557147000,838.65002441400,2666500.00004000000,3923500.00003000000
3,3,2460.13864421000,953.98999023400,2709000.00002000000,3923500.00003000000
3,3,285.39771875700,952.52001953100,2711499.99994000000,3923500.00003000000
4,4,2237.05577019000,954.91998291000,2726500.00012000000,3923500.00003000000
4,4,2700.31020007000,955.53002929700,2729000.00004000000,3923500.00003000000
4,4,2828.74083508000,957.84002685500,2731499.99996000000,3923500.00003000000
2,5,4401.46951831000,865.86999511700,2841500.00011000000,3923500.00003000000
5,5,6885.96577913000,864.89001464800,2844000.00003000000,3923500.00003000000
2,6,3118.18386928000,843.90002441400,2891500.00001000000,3923500.00003000000
2,6,7922.73894043000,843.90002441400,2894000.00009000000,3923500.00003000000
2,4,3976.84090838000,843.90002441400,2896500.00001000000,3923500.00003000000
4,4,219.49577308100,846.46997070300,2898999.99994000000,3923500.00003000000
4,4,346.18599712400,788.58001709000,3033999.99995000000,3923500.00003000000
4,4,828.02882487800,786.58001709000,3036500.00003000000,3923500.00003000000
4,4,4094.96857864000,782.40002441400,3039000.00012000000,3923500.00003000000
2,4,5163.39949517000,782.27001953100,3041500.00004000000,3923500.00003000000
4,4,672.74500853800,764.44000244100,3074000.00000000000,3923500.00003000000
4,4,2973.00719940000,762.65002441400,3076499.99992000000,3923500.00003000000
4,5,5856.10725387000,760.72998046900,3079000.00001000000,3923500.00003000000
5,5,925.59132101600,760.78002929700,3081500.00009000000,3923500.00003000000
5,5,2209.94198814000,762.32000732400,3089000.00002000000,3923500.00003000000
5,5,2639.72043316000,762.57000732400,3091500.00011000000,3923500.00003000000
5,5,23.18256177710,762.89001464800,3094000.00003000000,3923500.00003000000
3,3,1744.44725848000,795.84997558600,3131499.99999000000,3923500.00003000000
3,3,2009.25073045000,795.84997558600,3134000.00008000000,3923500.00003000000
4,4,575.87937184000,843.61999511700,3241499.99997000000,3923500.00003000000
4,4,3945.37673357000,843.03002929700,3243999.99990000000,3923500.00003000000
2,4,4660.21074980000,738.94000244100,3276500.00002000000,3923500.00003000000
4,4,97.21578332250,738.94000244100,3279000.00011000000,3923500.00003000000
3,3,3963.86756323000,915.17999267600,3329000.00001000000,3923500.00003000000
2,3,3953.41061432000,915.17999267600,3331500.00009000000,3923500.00003000000
3,4,4464.69361267000,915.17999267600,3334000.00001000000,3923500.00003000000
2,4,4771.76884510000,915.17999267600,3336499.99993000000,3923500.00003000000
4,4,1937.64894058000,915.17999267600,3339000.00002000000,3923500.00003000000
4,4,3986.68114443000,757.39001464800,3416500.00004000000,3923500.00003000000
4,4,426.97746073400,762.64001464800,3418999.99996000000,3923500.00003000000
4,4,2079.09633563000,677.82000732400,3443999.99999000000,3923500.00003000000
4,4,2314.63451101000,675.26000976600,3446500.00008000000,3923500.00003000000
4,4,1988.51393816000,579.42999267600,3806499.99989000000,3923500.00003000000
3,4,6636.84613226000,580.84997558600,3821500.00008000000,3923500.00003000000
3,3,3248.35261244000,585.46997070300,3824000.00000000000,3923500.00003000000
3,3,1342.74448324000,628.01000976600,3839000.00002000000,3923500.00003000000
2,3,3328.91348260000,631.90002441400,3841500.00010000000,3923500.00003000000
4,4,2433.46257086000,758.52001953100,3926500.00005000000,3923500.00003000000
4,4,1171.53239457000,758.52001953100,3928999.99997000000,3923500.00003000000
3,3,1027.10755989000,761.25000000000,3931499.99989000000,3923500.00003000000
2,3,2199.34552526000,771.57000732400,3936500.00006000000,3923500.00003000000
4,4,1386.95617698000,684.71997070300,2446500.00008000000,3920999.99994000000
4,4,4484.26727935000,681.19000244100,2449000.00000000000,3920999.99994000000
3,3,452.29196068500,690.36999511700,2466500.00011000000,3920999.99994000000
3,3,4585.96266541000,680.84002685500,2469000.00003000000,3920999.99994000000
3,3,900.77727386400,676.27001953100,2471499.99995000000,3920999.99994000000
4,4,363.16140513500,631.21002197300,2529000.00011000000,3920999.99994000000
4,4,3190.78722589000,629.17999267600,2531500.00003000000,3920999.99994000000
4,4,2695.73752458000,629.17999267600,2533999.99995000000,3920999.99994000000
4,8,2760.48381404000,629.17999267600,2536500.00004000000,3920999.99994000000
2,3,3564.19157053000,858.67999267600,2664000.00012000000,3920999.99994000000
3,3,2614.01309913000,938.00000000000,2711499.99994000000,3920999.99994000000
4,4,3031.47447930000,938.60998535200,2726500.00012000000,3920999.99994000000
5,5,1178.09440109000,864.89001464800,2844000.00003000000,3920999.99994000000
5,5,2406.15593345000,864.89001464800,2846499.99995000000,3920999.99994000000
2,6,3119.04333480000,843.90002441400,2894000.00009000000,3920999.99994000000
2,6,6690.76530203000,843.90002441400,2896500.00001000000,3920999.99994000000
4,4,2793.42742058000,782.27001953100,3041500.00004000000,3920999.99994000000
5,5,1733.83128579000,761.03997802700,3079000.00001000000,3920999.99994000000
5,5,1204.47817340000,761.29998779300,3081500.00009000000,3920999.99994000000
5,5,1943.60757388000,761.86999511700,3084000.00001000000,3920999.99994000000
5,5,2676.05558097000,762.07000732400,3086499.99994000000,3920999.99994000000
5,5,818.17125992500,762.25000000000,3089000.00002000000,3920999.99994000000
5,5,3283.51449865000,762.86999511700,3094000.00003000000,3920999.99994000000
3,3,1410.17541665000,795.84997558600,3128999.99991000000,3920999.99994000000
3,3,2026.03368934000,795.84997558600,3131499.99999000000,3920999.99994000000
4,4,2500.32608048000,843.61999511700,3241499.99997000000,3920999.99994000000
4,4,4218.21086558000,842.92999267600,3243999.99990000000,3920999.99994000000
4,4,6618.34147850000,842.03997802700,3246499.99998000000,3920999.99994000000
4,4,2542.36762466000,738.94000244100,3276500.00002000000,3920999.99994000000
3,3,1926.65061921000,935.83001709000,3324000.00000000000,3920999.99994000000
3,3,3377.48223977000,926.44000244100,3326499.99992000000,3920999.99994000000
3,3,56.73406848390,926.34002685500,3329000.00001000000,3920999.99994000000
3,3,1605.05963045000,937.28002929700,3384000.00008000000,3920999.99994000000
3,3,3593.23676122000,932.53997802700,3386500.00000000000,3920999.99994000000
3,3,2571.28555694000,926.09002685500,3388999.99992000000,3920999.99994000000
4,4,592.18873484100,757.00000000000,3416500.00004000000,3920999.99994000000
4,4,2729.14183575000,753.00000000000,3418999.99996000000,3920999.99994000000
4,4,775.36967955400,673.94000244100,3446500.00008000000,3920999.99994000000
4,4,2515.87289425000,668.98999023400,3449000.00000000000,3920999.99994000000
4,4,295.34063832900,579.42999267600,3806499.99989000000,3920999.99994000000
4,4,2764.95820486000,579.42999267600,3808999.99998000000,3920999.99994000000
4,4,3066.01632705000,579.42999267600,3811500.00006000000,3920999.99994000000
4,4,2648.64366829000,580.84997558600,3818999.99999000000,3920999.99994000000
4,4,402.65150717800,580.84997558600,3821500.00008000000,3920999.99994000000
4,4,4552.53263404000,758.52001953100,3928999.99997000000,3920999.99994000000
5,5,2720.26265365000,676.32000732400,2441499.99991000000,3918500.00002000000
5,5,1529.73344863000,675.65997314500,2444000.00000000000,3918500.00002000000
4,4,1157.24097409000,679.04998779300,2446500.00008000000,3918500.00002000000
4,4,1937.57097496000,680.34997558600,2449000.00000000000,3918500.00002000000
3,3,2022.34012851000,671.48999023400,2471499.99995000000,3918500.00002000000
3,3,2206.37858627000,671.28997802700,2474000.00004000000,3918500.00002000000
6,6,821.36356549600,651.41998291000,2489000.00006000000,3918500.00002000000
2,6,1373.30237745000,650.66998291000,2491499.99998000000,3918500.00002000000
8,8,3054.25918382000,629.17999267600,2536500.00004000000,3918500.00002000000
3,3,3477.77580444000,877.55999755900,2661500.00004000000,3918500.00002000000
2,3,3572.45908345000,868.84997558600,2664000.00012000000,3918500.00002000000
2,4,3993.66083956000,933.71002197300,2709000.00002000000,3918500.00002000000
3,4,1792.48848864000,930.25000000000,2711499.99994000000,3918500.00002000000
4,4,1147.46763648000,935.20001220700,2724000.00004000000,3918500.00002000000
4,4,4233.58135442000,938.03997802700,2726500.00012000000,3918500.00002000000
5,5,1721.07030180000,864.89001464800,2846499.99995000000,3918500.00002000000
5,5,2397.65472382000,864.89001464800,2849000.00003000000,3918500.00002000000
6,6,3246.73596795000,843.90002441400,2896500.00001000000,3918500.00002000000
6,6,3028.33308575000,843.90002441400,2898999.99994000000,3918500.00002000000
4,4,2877.02619187000,782.27001953100,3041500.00004000000,3918500.00002000000
5,5,1784.20898563000,761.36999511700,3081500.00009000000,3918500.00002000000
5,5,1128.15701042000,761.61999511700,3084000.00001000000,3918500.00002000000
5,5,1654.39586319000,762.90002441400,3094000.00003000000,3918500.00002000000
5,5,2356.02221892000,762.90002441400,3096499.99995000000,3918500.00002000000
3,3,1663.57431839000,795.84997558600,3126499.99999000000,3918500.00002000000
3,3,2028.75198541000,795.84997558600,3128999.99991000000,3918500.00002000000
4,4,856.32762574000,843.61999511700,3241499.99997000000,3918500.00002000000
4,4,2619.11796230000,843.27001953100,3243999.99990000000,3918500.00002000000
4,4,3079.52967681000,841.75000000000,3246499.99998000000,3918500.00002000000
4,4,4401.14631357000,840.90997314500,3249000.00007000000,3918500.00002000000
4,4,2654.14697588000,738.94000244100,3276500.00002000000,3918500.00002000000
2,3,4928.86050729000,943.59997558600,3324000.00000000000,3918500.00002000000
3,3,2584.43333592000,956.09997558600,3378999.99991000000,3918500.00002000000
3,3,3245.57627702000,954.53997802700,3381499.99999000000,3918500.00002000000
3,3,1974.32464673000,937.71997070300,3384000.00008000000,3918500.00002000000
3,3,1912.05801283000,911.64001464800,3388999.99992000000,3918500.00002000000
3,3,2705.64713443000,886.48999023400,3391500.00001000000,3918500.00002000000
2,3,3962.93663920000,871.17999267600,3394000.00009000000,3918500.00002000000
2,4,1781.99025567000,748.76000976600,3416500.00004000000,3918500.00002000000
4,4,1741.11148149000,750.86999511700,3418999.99996000000,3918500.00002000000
4,4,2153.80911392000,667.58001709000,3449000.00000000000,3918500.00002000000
4,4,3142.14531976000,663.50000000000,3451499.99992000000,3918500.00002000000
4,4,1137.71765784000,586.40002441400,3466500.00010000000,3918500.00002000000
4,4,2876.59291088000,584.84997558600,3469000.00003000000,3918500.00002000000
4,4,760.24885422400,578.96997070300,3471499.99995000000,3918500.00002000000
4,4,226.01165047600,579.42999267600,3811500.00006000000,3918500.00002000000
4,4,2870.42882323000,579.42999267600,3813999.99998000000,3918500.00002000000
4,4,2882.79474357000,579.42999267600,3816499.99991000000,3918500.00002000000
4,4,3922.83794518000,579.42999267600,3818999.99999000000,3918500.00002000000
4,4,3509.31793710000,765.35998535200,3928999.99997000000,3918500.00002000000
2,4,2591.27747025000,765.36999511700,3931499.99989000000,3918500.00002000000
5,5,1490.68778849000,674.78002929700,2444000.00000000000,3916000.00010000000
4,5,4655.43384146000,672.73999023400,2446500.00008000000,3916000.00010000000
6,6,983.93193822600,660.96997070300,2469000.00003000000,3916000.00010000000
6,6,2653.77913535000,660.25000000000,2471499.99995000000,3916000.00010000000
3,6,4526.67965632000,658.64001464800,2474000.00004000000,3916000.00010000000
2,6,3345.76838227000,658.34997558600,2476500.00012000000,3916000.00010000000
2,6,3838.29633196000,657.28997802700,2479000.00004000000,3916000.00010000000
6,6,109.03375723200,657.26000976600,2481499.99996000000,3916000.00010000000
2,6,2633.53064998000,653.78002929700,2483999.99989000000,3916000.00010000000
6,6,2840.73278006000,652.40997314500,2486499.99997000000,3916000.00010000000
2,6,4864.03111719000,651.65002441400,2489000.00006000000,3916000.00010000000
2,6,5176.58243044000,649.65002441400,2491499.99998000000,3916000.00010000000
2,6,4052.28632565000,649.19000244100,2493999.99990000000,3916000.00010000000
8,8,922.21152637800,629.17999267600,2536500.00004000000,3916000.00010000000
8,8,2250.27362913000,629.17999267600,2539000.00012000000,3916000.00010000000
3,3,3487.94637542000,905.54998779300,2658999.99995000000,3916000.00010000000
3,3,1674.32943289000,897.32000732400,2661500.00004000000,3916000.00010000000
4,4,3671.22476580000,918.89001464800,2711499.99994000000,3916000.00010000000
4,4,1443.02898096000,918.38000488300,2714000.00002000000,3916000.00010000000
2,4,3406.34094247000,930.40002441400,2724000.00004000000,3916000.00010000000
2,3,4743.09286895000,997.58001709000,2771500.00002000000,3916000.00010000000
5,5,640.56580292900,864.09997558600,2849000.00003000000,3916000.00010000000
2,5,3897.94144770000,864.09997558600,2851500.00012000000,3916000.00010000000
5,5,3888.43220051000,858.89001464800,2856499.99996000000,3916000.00010000000
5,5,660.26593393800,858.89001464800,2858999.99988000000,3916000.00010000000
5,5,801.29741040200,858.89001464800,2861499.99997000000,3916000.00010000000
5,5,5726.95172508000,858.30999755900,2876499.99999000000,3916000.00010000000
6,6,698.37931548800,843.90002441400,2896500.00001000000,3916000.00010000000
6,6,5165.12020040000,843.90002441400,2898999.99994000000,3916000.00010000000
4,4,346.32920088200,782.27001953100,3041500.00004000000,3916000.00010000000
4,4,3426.98262839000,778.54998779300,3043999.99996000000,3916000.00010000000
4,4,336.55731872000,778.54998779300,3046499.99988000000,3916000.00010000000
5,5,742.84073142700,762.90002441400,3096499.99995000000,3916000.00010000000
5,5,2279.38296403000,762.90002441400,3099000.00003000000,3916000.00010000000
3,3,2184.60129033000,795.84997558600,3118999.99990000000,3916000.00010000000
3,3,2516.27442017000,795.84997558600,3121499.99998000000,3916000.00010000000
3,3,2554.57041659000,795.84997558600,3124000.00007000000,3916000.00010000000
3,3,1435.29827653000,795.84997558600,3126499.99999000000,3916000.00010000000
4,4,400.92275454800,840.78997802700,3249000.00007000000,3916000.00010000000
4,4,2896.12902482000,840.17999267600,3251499.99999000000,3916000.00010000000
4,4,1748.02093192000,748.94000244100,3273999.99993000000,3916000.00010000000
4,4,1386.90847363000,748.90997314500,3276500.00002000000,3916000.00010000000
3,3,4347.35189001000,957.64001464800,3376499.99999000000,3916000.00010000000
3,3,306.84942107700,956.77001953100,3378999.99991000000,3916000.00010000000
3,3,2535.69250959000,859.59997558600,3394000.00009000000,3916000.00010000000
3,3,549.72682081300,859.59997558600,3396500.00001000000,3916000.00010000000
2,4,5707.35784545000,744.28002929700,3416500.00004000000,3916000.00010000000
4,4,163.30820503400,746.29998779300,3418999.99996000000,3916000.00010000000
4,4,3086.21094561000,658.03002929700,3451499.99992000000,3916000.00010000000
4,4,2014.70314476000,588.89001464800,3461499.99993000000,3916000.00010000000
4,4,2585.00721275000,588.89001464800,3464000.00002000000,3916000.00010000000
4,4,1707.66069480000,586.40002441400,3466500.00010000000,3916000.00010000000
3,4,4707.81832712000,579.42999267600,3816499.99991000000,3916000.00010000000
4,4,308.68007431300,579.42999267600,3818999.99999000000,3916000.00010000000
2,4,4356.60735161000,772.59997558600,3931499.99989000000,3916000.00010000000
4,4,2036.41677340000,773.21997070300,3933999.99998000000,3916000.00010000000
5,5,111.20824165100,672.73999023400,2446500.00008000000,3913500.00002000000
5,5,3498.34274481000,670.64001464800,2449000.00000000000,3913500.00002000000
5,5,2631.87141946000,669.72998046900,2451499.99992000000,3913500.00002000000
5,5,2661.32681774000,668.28002929700,2454000.00001000000,3913500.00002000000
5,5,2679.99758315000,666.84002685500,2456500.00010000000,3913500.00002000000
5,5,2561.29739345000,665.95001220700,2459000.00002000000,3913500.00002000000
5,5,3383.34268623000,664.78002929700,2461499.99994000000,3913500.00002000000
5,6,2561.81259160000,663.59002685500,2464000.00002000000,3913500.00002000000
6,6,2528.71494661000,662.29998779300,2466500.00011000000,3913500.00002000000
6,6,2221.43066039000,661.55999755900,2469000.00003000000,3913500.00002000000
2,6,2683.15497064000,655.59002685500,2481499.99996000000,3913500.00002000000
6,6,2160.91885990000,654.20001220700,2483999.99989000000,3913500.00002000000
2,6,2921.15637334000,648.53997802700,2493999.99990000000,3913500.00002000000
2,6,4359.41206482000,647.61999511700,2496499.99998000000,3913500.00002000000
6,6,730.56486765300,647.41998291000,2499000.00007000000,3913500.00002000000
2,6,4134.16254335000,637.15002441400,2516500.00001000000,3913500.00002000000
2,6,4189.56455397000,635.94000244100,2519000.00010000000,3913500.00002000000
6,6,2533.49217430000,634.91998291000,2521500.00002000000,3913500.00002000000
6,6,2545.91975173000,634.01000976600,2523999.99994000000,3913500.00002000000
6,6,2988.27468083000,632.89001464800,2526500.00002000000,3913500.00002000000
6,6,1319.69028218000,632.50000000000,2529000.00011000000,3913500.00002000000
8,8,1781.19278585000,629.17999267600,2539000.00012000000,3913500.00002000000
8,8,2661.50424590000,630.09002685500,2541500.00004000000,3913500.00002000000
2,3,2993.12739888000,934.40002441400,2656500.00003000000,3913500.00002000000
2,3,2480.86182668000,934.46997070300,2658999.99995000000,3913500.00002000000
4,4,3907.32143444000,914.64001464800,2714000.00002000000,3913500.00002000000
4,4,169.77008739800,918.53997802700,2721499.99995000000,3913500.00002000000
2,4,3626.42393899000,918.53997802700,2724000.00004000000,3913500.00002000000
3,3,133.40249473900,997.46997070300,2771500.00002000000,3913500.00002000000
2,3,5717.10338214000,992.83001709000,2773999.99994000000,3913500.00002000000
3,3,3548.22049098000,982.20001220700,2776500.00002000000,3913500.00002000000
2,3,4488.16156874000,978.84997558600,2779000.00011000000,3913500.00002000000
3,3,847.52302268600,978.84997558600,2781500.00003000000,3913500.00002000000
2,5,2026.27682517000,864.09997558600,2851500.00012000000,3913500.00002000000
3,5,5926.73100440000,864.09997558600,2854000.00004000000,3913500.00002000000
5,5,2596.12054136000,858.89001464800,2856499.99996000000,3913500.00002000000
5,5,3029.44772151000,858.89001464800,2858999.99988000000,3913500.00002000000
5,5,3856.09175122000,858.89001464800,2861499.99997000000,3913500.00002000000
5,5,4084.18256391000,858.89001464800,2864000.00005000000,3913500.00002000000
5,5,4991.35476833000,858.89001464800,2866499.99998000000,3913500.00002000000
5,5,812.31150639500,858.07000732400,2868999.99990000000,3913500.00002000000
5,5,4757.82732829000,848.78997802700,2876499.99999000000,3913500.00002000000
5,5,6532.17306146000,848.78997802700,2878999.99991000000,3913500.00002000000
5,5,729.79787445500,848.78997802700,2881500.00000000000,3913500.00002000000
6,6,205.64339130000,843.90002441400,2898999.99994000000,3913500.00002000000
6,6,3381.05252784000,840.90002441400,2901500.00002000000,3913500.00002000000
6,6,1474.04881493000,840.90002441400,2904000.00011000000,3913500.00002000000
4,4,1945.39857182000,768.80999755900,3039000.00012000000,3913500.00002000000
4,4,2527.31727974000,768.80999755900,3041500.00004000000,3913500.00002000000
4,4,2768.24022086000,768.80999755900,3043999.99996000000,3913500.00002000000
4,5,7462.50639010000,768.80999755900,3046499.99988000000,3913500.00002000000
4,5,2231.62928896000,768.80999755900,3048999.99997000000,3913500.00002000000
5,5,2623.86647230000,762.90002441400,3099000.00003000000,3913500.00002000000
5,5,251.11888793700,762.90002441400,3101500.00012000000,3913500.00002000000
3,3,909.84619912000,795.84997558600,3116499.99997000000,3913500.00002000000
