STR_ORD_MI,STR_ORD_MA,SUM_LENGTH,rvr_stg,lamx,lamy
,,,818.0300293,2960562.5,3450687.5
,,,740.2700195,3054312.5,3450687.5
,,,740.1099854,3054937.5,3450687.5
,,,738.7600098,3059937.5,3450687.5
,,,755.5499878,3084937.5,3450687.5
,,,755.5499878,3085562.5,3450687.5
,,,755.5499878,3086187.5,3450687.5
,,,757.4699707,3086812.5,3450687.5
,,,757.7399902,3087437.5,3450687.5
,,,758.6699829,3088062.5,3450687.5
,,,758.6500244,3088687.5,3450687.5
,,,759.5100098,3089312.5,3450687.5
,,,763.0900269,3089937.5,3450687.5
,,,740.5700073,3124937.5,3450687.5
,,,758.1900024,3130562.5,3450687.5
,,,758.5800171,3131187.5,3450687.5
,,,759.7800293,3131812.5,3450687.5
,,,811.539978,2889937.5,3450062.5
,,,810.9899902,2890562.5,3450062.5
,,,768.8099976,2915562.5,3450062.5
,,,768.8099976,2918062.5,3450062.5
,,,773.4899902,2928062.5,3450062.5
,,,776.5,2928687.5,3450062.5
,,,786.8400269,2929312.5,3450062.5
,,,807.7800293,2929937.5,3450062.5
,,,818.0300293,2959937.5,3450062.5
,,,818.0300293,2960562.5,3450062.5
,,,818.7299805,2961187.5,3450062.5
,,,826.0700073,2961812.5,3450062.5
,,,827.5300293,2962437.5,3450062.5
,,,739.4500122,3054937.5,3450062.5
,,,739.4500122,3055562.5,3450062.5
,,,738.7600098,3056187.5,3450062.5
,,,738.7600098,3056812.5,3450062.5
,,,738.7600098,3057437.5,3450062.5
,,,738.7600098,3058062.5,3450062.5
,,,738.7600098,3058687.5,3450062.5
,,,765.4199829,3084312.5,3450062.5
,,,758.4099731,3084937.5,3450062.5
,,,757.9000244,3085562.5,3450062.5
,,,755.5499878,3086187.5,3450062.5
,,,755.5499878,3086812.5,3450062.5
,,,755.4699707,3087437.5,3450062.5
,,,755.3599854,3088062.5,3450062.5
,,,740.5700073,3124937.5,3450062.5
,,,758.1900024,3130562.5,3450062.5
,,,758.1900024,3131187.5,3450062.5
,,,763.9000244,3132437.5,3450062.5
,,,812.0200195,2890562.5,3449437.5
,,,812.3200073,2891187.5,3449437.5
,,,768.8099976,2915562.5,3449437.5
,,,768.8099976,2916187.5,3449437.5
,,,768.8099976,2916812.5,3449437.5
,,,768.8099976,2917437.5,3449437.5
,,,768.8099976,2918062.5,3449437.5
,,,768.8099976,2918687.5,3449437.5
,,,768.8099976,2919312.5,3449437.5
,,,773.4199829,2921187.5,3449437.5
,,,776.75,2921812.5,3449437.5
,,,773.4899902,2928062.5,3449437.5
,,,773.4899902,2928687.5,3449437.5
,,,841.9099731,2958062.5,3449437.5
,,,817.3200073,2959937.5,3449437.5
,,,738.7600098,3055562.5,3449437.5
,,,738.7600098,3056187.5,3449437.5
,,,738.7600098,3056812.5,3449437.5
,,,738.7600098,3057437.5,3449437.5
,,,738.7600098,3058687.5,3449437.5
,,,738.7600098,3059312.5,3449437.5
,,,738.7600098,3061187.5,3449437.5
,,,738.75,3061812.5,3449437.5
,,,753.6500244,3088062.5,3449437.5
,,,748.2000122,3088687.5,3449437.5
,,,747.8099976,3103687.5,3449437.5
,,,748.2399902,3104312.5,3449437.5
,,,740.5700073,3124937.5,3449437.5
,,,758.1900024,3131187.5,3449437.5
,,,758.1900024,3131812.5,3449437.5
,,,763.4799805,3132437.5,3449437.5
,,,813.3300171,2891187.5,3448812.5
,,,768.8099976,2916187.5,3448812.5
,,,768.8099976,2916812.5,3448812.5
,,,768.8099976,2919312.5,3448812.5
,,,768.8099976,2919937.5,3448812.5
,,,768.8099976,2921187.5,3448812.5
,,,773.4899902,2928062.5,3448812.5
,,,773.4899902,2928687.5,3448812.5
,,,837.5200195,2958062.5,3448812.5
,,,815.7600098,2959937.5,3448812.5
,,,738.7600098,3058687.5,3448812.5
,,,738.7600098,3059312.5,3448812.5
,,,738.7600098,3059937.5,3448812.5
,,,738.7299805,3061812.5,3448812.5
,,,747.4699707,3088687.5,3448812.5
,,,747.2199707,3103062.5,3448812.5
,,,746.6699829,3103687.5,3448812.5
,,,740.5700073,3124937.5,3448812.5
,,,758.1900024,3131812.5,3448812.5
,,,760.0300293,3132437.5,3448812.5
,,,815.1199951,2891187.5,3448187.5
,,,815.9500122,2891812.5,3448187.5
,,,768.8099976,2919937.5,3448187.5
,,,768.8099976,2920562.5,3448187.5
,,,768.8099976,2921187.5,3448187.5
,,,773.4899902,2928687.5,3448187.5
,,,828.1099854,2958062.5,3448187.5
,,,813.1099854,2959937.5,3448187.5
,,,813.1500244,2960562.5,3448187.5
,,,738.7600098,3059937.5,3448187.5
,,,738.7600098,3060562.5,3448187.5
,,,738.7600098,3061187.5,3448187.5
,,,738.7299805,3061812.5,3448187.5
,,,747.4699707,3088687.5,3448187.5
,,,747.4699707,3089312.5,3448187.5
,,,746,3103062.5,3448187.5
,,,746.5700073,3103687.5,3448187.5
,,,748.2399902,3104312.5,3448187.5
,,,749.6599731,3104937.5,3448187.5
,,,740.5700073,3124937.5,3448187.5
,,,740.5700073,3125562.5,3448187.5
,,,758.1900024,3131812.5,3448187.5
,,,758.7700195,3132437.5,3448187.5
,,,816.8200073,2891812.5,3447562.5
,,,768.8099976,2920562.5,3447562.5
,,,768.8099976,2921187.5,3447562.5
,,,773.4899902,2928687.5,3447562.5
,,,829.4899902,2958062.5,3447562.5
,,,824.1199951,2958687.5,3447562.5
,,,813.1099854,2959937.5,3447562.5
,,,812.2299805,2960562.5,3447562.5
,,,738.75,3059937.5,3447562.5
,,,738.7600098,3060562.5,3447562.5
,,,738.6699829,3061187.5,3447562.5
,,,737.8300171,3061812.5,3447562.5
,,,737.8499756,3062437.5,3447562.5
,,,748.1300049,3089312.5,3447562.5
,,,747.4699707,3089937.5,3447562.5
,,,747.4299927,3090562.5,3447562.5
,,,744.7700195,3103062.5,3447562.5
,,,744.7700195,3103687.5,3447562.5
,,,746.9500122,3104312.5,3447562.5
,,,740.5700073,3125562.5,3447562.5
,,,758.1900024,3131812.5,3447562.5
,,,758.75,3132437.5,3447562.5
,,,817.7600098,2891812.5,3446937.5
,,,818.3800049,2892437.5,3446937.5
,,,768.8099976,2920562.5,3446937.5
,,,768.8099976,2921187.5,3446937.5
,,,773.4899902,2928062.5,3446937.5
,,,773.4899902,2928687.5,3446937.5
,,,808.7700195,2960562.5,3446937.5
,,,808.7700195,2961187.5,3446937.5
,,,737.8099976,3061812.5,3446937.5
,,,737.8099976,3062437.5,3446937.5
,,,737.8099976,3063062.5,3446937.5
,,,737.7999878,3063687.5,3446937.5
,,,747.3900146,3090562.5,3446937.5
,,,747.2399902,3091187.5,3446937.5
,,,759.4500122,3094937.5,3446937.5
,,,744.7700195,3103062.5,3446937.5
,,,740.5700073,3125562.5,3446937.5
,,,757.6099854,3132437.5,3446937.5
,,,818.5800171,2892437.5,3446312.5
,,,822.789978,2893062.5,3446312.5
,,,847.4099731,2894937.5,3446312.5
,,,768.8099976,2921187.5,3446312.5
,,,773.4899902,2927437.5,3446312.5
,,,773.4899902,2928062.5,3446312.5
,,,808.7700195,2961187.5,3446312.5
,,,737.8099976,3062437.5,3446312.5
,,,737.8099976,3063687.5,3446312.5
,,,748.6099854,3090562.5,3446312.5
,,,747.0300293,3091187.5,3446312.5
,,,745.6699829,3091812.5,3446312.5
,,,750.3099976,3094937.5,3446312.5
,,,750.2600098,3100562.5,3446312.5
,,,744.7700195,3102437.5,3446312.5
,,,744.7700195,3103062.5,3446312.5
,,,740.5700073,3124937.5,3446312.5
,,,740.5700073,3125562.5,3446312.5
,,,757.789978,3132437.5,3446312.5
,,,824,2893062.5,3445687.5
,,,827.8300171,2893687.5,3445687.5
,,,835.460022,2894312.5,3445687.5
,,,839.5999756,2894937.5,3445687.5
,,,768.8099976,2921187.5,3445687.5
,,,773.4899902,2927437.5,3445687.5
,,,808.6599731,2961187.5,3445687.5
,,,739.1400146,3060562.5,3445687.5
,,,737.7299805,3063687.5,3445687.5
,,,749.0700073,3090562.5,3445687.5
,,,741.6599731,3091812.5,3445687.5
,,,740.9199829,3092437.5,3445687.5
,,,746.289978,3094937.5,3445687.5
,,,746.4799805,3100562.5,3445687.5
,,,743.6199951,3102437.5,3445687.5
,,,740.5700073,3123687.5,3445687.5
,,,740.5700073,3124312.5,3445687.5
,,,740.5700073,3124937.5,3445687.5
,,,758.3099976,3131812.5,3445687.5
,,,757.7700195,3132437.5,3445687.5
,,,826.5,2892437.5,3445062.5
,,,826.9299927,2893062.5,3445062.5
,,,828.9899902,2893687.5,3445062.5
,,,832.9899902,2894312.5,3445062.5
,,,768.8099976,2921187.5,3445062.5
,,,768.8099976,2921812.5,3445062.5
,,,773.4899902,2927437.5,3445062.5
,,,807.9699707,2961187.5,3445062.5
,,,739.1400146,3060562.5,3445062.5
,,,739.0900269,3061187.5,3445062.5
,,,739.6099854,3061812.5,3445062.5
,,,739.1099854,3062437.5,3445062.5
,,,738.9000244,3063062.5,3445062.5
,,,737.2700195,3063687.5,3445062.5
,,,740.9199829,3092437.5,3445062.5
,,,740.8200073,3093062.5,3445062.5
,,,744.0999756,3094937.5,3445062.5
,,,739.9000244,3100562.5,3445062.5
,,,740.8300171,3101812.5,3445062.5
,,,741.7299805,3102437.5,3445062.5
,,,745.4400024,3123062.5,3445062.5
,,,740.5700073,3123687.5,3445062.5
,,,748.2000122,3128687.5,3445062.5
,,,749.1099854,3129312.5,3445062.5
,,,749.4400024,3129937.5,3445062.5
,,,750.6599731,3130562.5,3445062.5
,,,755.9099731,3131187.5,3445062.5
,,,757.5300293,3131812.5,3445062.5
,,,826.6099854,2892437.5,3444437.5
,,,826.6400146,2893062.5,3444437.5
,,,768.8099976,2921812.5,3444437.5
,,,768.8099976,2922437.5,3444437.5
,,,773.4899902,2927437.5,3444437.5
,,,768.3200073,2929937.5,3444437.5
,,,818.1300049,2958062.5,3444437.5
,,,815.4699707,2958687.5,3444437.5
,,,805.210022,2961187.5,3444437.5
,,,811.2999878,2962437.5,3444437.5
,,,735.9099731,3063062.5,3444437.5
,,,735.9099731,3063687.5,3444437.5
,,,739.3499756,3093062.5,3444437.5
,,,739.6300049,3093687.5,3444437.5
,,,738.5300293,3099937.5,3444437.5
,,,739.9000244,3100562.5,3444437.5
,,,740.8300171,3101187.5,3444437.5
,,,740.8300171,3101812.5,3444437.5
,,,740.8300171,3102437.5,3444437.5
,,,734.9199829,3123062.5,3444437.5
,,,745.0200195,3127437.5,3444437.5
,,,745.0200195,3128062.5,3444437.5
,,,747.7800293,3128687.5,3444437.5
,,,753.0700073,3130562.5,3444437.5
,,,755.539978,3131187.5,3444437.5
,,,830.4199829,2891187.5,3443812.5
,,,829.6599731,2891812.5,3443812.5
,,,828.7299805,2892437.5,3443812.5
,,,826.8900146,2893062.5,3443812.5
,,,768.8099976,2921812.5,3443812.5
,,,768.8099976,2922437.5,3443812.5
,,,770.1099854,2927437.5,3443812.5
,,,767.6199951,2928687.5,3443812.5
,,,767.9299927,2929312.5,3443812.5
,,,767.9299927,2929937.5,3443812.5
,,,815.2800293,2958687.5,3443812.5
,,,808.5300293,2959312.5,3443812.5
,,,808.7600098,2959937.5,3443812.5
,,,806.7199707,2961187.5,3443812.5
,,,808.6099854,2961812.5,3443812.5
,,,808.6199951,2962437.5,3443812.5
,,,735.9099731,3063062.5,3443812.5
,,,738.6099854,3093687.5,3443812.5
,,,737.5200195,3094312.5,3443812.5
,,,738.5499878,3094937.5,3443812.5
,,,737.8200073,3099312.5,3443812.5
,,,738.5300293,3099937.5,3443812.5
,,,732.9500122,3123062.5,3443812.5
,,,735.7000122,3123687.5,3443812.5
,,,735.7000122,3124312.5,3443812.5
,,,737.1400146,3124937.5,3443812.5
,,,738.5999756,3125562.5,3443812.5
,,,738.9500122,3126187.5,3443812.5
,,,743.5,3126812.5,3443812.5
,,,745.0200195,3127437.5,3443812.5
,,,832.8099976,2891187.5,3443187.5
,,,828.2600098,2893062.5,3443187.5
,,,768.8099976,2920562.5,3443187.5
,,,768.8099976,2921187.5,3443187.5
,,,768.8099976,2921812.5,3443187.5
,,,769.6099854,2926187.5,3443187.5
,,,768.8099976,2926812.5,3443187.5
,,,768.6500244,2927437.5,3443187.5
,,,768.2299805,2928062.5,3443187.5
,,,767.6199951,2928687.5,3443187.5
,,,802.3200073,2959937.5,3443187.5
,,,798.5900269,2960562.5,3443187.5
,,,802.8800049,2961187.5,3443187.5
,,,808.4699707,2961812.5,3443187.5
,,,735.789978,3063062.5,3443187.5
,,,737.1400146,3094312.5,3443187.5
,,,736.1599731,3098687.5,3443187.5
,,,736.9500122,3099312.5,3443187.5
,,,731.0300293,3122437.5,3443187.5
,,,731.5200195,3123062.5,3443187.5
,,,735.7000122,3123687.5,3443187.5
,,,830.1199951,2892437.5,3442562.5
,,,829.5999756,2893062.5,3442562.5
,,,768.8099976,2921187.5,3442562.5
,,,768.8099976,2921812.5,3442562.5
,,,768.8099976,2922437.5,3442562.5
,,,768.8099976,2924937.5,3442562.5
,,,768.8099976,2925562.5,3442562.5
,,,768.8099976,2926187.5,3442562.5
,,,767.6199951,2928687.5,3442562.5
,,,798.5900269,2959937.5,3442562.5
,,,798.5900269,2960562.5,3442562.5
,,,735.789978,3062437.5,3442562.5
,,,735.8499756,3063062.5,3442562.5
,,,736.3200073,3094312.5,3442562.5
,,,735.6900024,3098062.5,3442562.5
,,,735.6900024,3098687.5,3442562.5
,,,739.6199951,3101187.5,3442562.5
,,,739.7000122,3101812.5,3442562.5
,,,740.8200073,3102437.5,3442562.5
,,,730.6500244,3121812.5,3442562.5
,,,730.6500244,3122437.5,3442562.5
,,,768.8099976,2921812.5,3441937.5
,,,768.8099976,2922437.5,3441937.5
,,,768.8099976,2923062.5,3441937.5
,,,768.8099976,2923687.5,3441937.5
,,,768.8099976,2924312.5,3441937.5
,,,768.8099976,2924937.5,3441937.5
,,,767.6199951,2928687.5,3441937.5
,,,798.5900269,2959937.5,3441937.5
,,,734.4400024,3062437.5,3441937.5
,,,734.4400024,3063062.5,3441937.5
,,,734.5100098,3065562.5,3441937.5
,,,734.3200073,3066187.5,3441937.5
,,,736.0100098,3094312.5,3441937.5
,,,734.8400269,3098062.5,3441937.5
,,,728.8200073,3121187.5,3441937.5
,,,729.4199829,3121812.5,3441937.5
,,,780.1199951,3139937.5,3441937.5
,,,768.8099976,2921187.5,3441312.5
,,,768.8099976,2921812.5,3441312.5
,,,767.6199951,2928687.5,3441312.5
,,,798.5900269,2959937.5,3441312.5
,,,734.4099731,3062437.5,3441312.5
,,,734.4099731,3063062.5,3441312.5
,,,734.4099731,3063687.5,3441312.5
,,,734.3200073,3066187.5,3441312.5
,,,735.9500122,3094312.5,3441312.5
,,,735.3200073,3094937.5,3441312.5
,,,734.8400269,3095562.5,3441312.5
,,,734.4199829,3098062.5,3441312.5
,,,738.8499756,3099937.5,3441312.5
,,,728.4699707,3121187.5,3441312.5
,,,780.1199951,3139937.5,3441312.5
,,,771.5300293,2920562.5,3440687.5
,,,768.8099976,2921187.5,3440687.5
,,,767.6199951,2928687.5,3440687.5
,,,798.5900269,2959312.5,3440687.5
,,,798.5900269,2959937.5,3440687.5
,,,734.4099731,3063687.5,3440687.5
,,,734.4099731,3064312.5,3440687.5
,,,732.9699707,3064937.5,3440687.5
,,,732.9699707,3065562.5,3440687.5
,,,732.5100098,3066187.5,3440687.5
,,,733.9699707,3095562.5,3440687.5
,,,734.1099854,3098062.5,3440687.5
,,,734.5800171,3098687.5,3440687.5
,,,737.8699951,3099312.5,3440687.5
,,,738.8499756,3099937.5,3440687.5
,,,727.7399902,3121187.5,3440687.5
,,,775.539978,3139312.5,3440687.5
,,,777.6300049,3139937.5,3440687.5
,,,772.5999756,2920562.5,3440062.5
,,,767.6199951,2928062.5,3440062.5
,,,767.6199951,2928687.5,3440062.5
,,,803.8599854,2958062.5,3440062.5
,,,803.8599854,2958687.5,3440062.5
,,,798.5900269,2959312.5,3440062.5
,,,732.3200073,3066187.5,3440062.5
,,,731.8499756,3066812.5,3440062.5
,,,732.9099731,3095562.5,3440062.5
,,,732.8599854,3096187.5,3440062.5
,,,733.0700073,3097437.5,3440062.5
,,,734.3800049,3098062.5,3440062.5
,,,727.6599731,3120562.5,3440062.5
,,,727.6599731,3121187.5,3440062.5
,,,775.0100098,3138687.5,3440062.5
,,,775.0100098,3139312.5,3440062.5
,,,777.4699707,3139937.5,3440062.5
,,,767.6199951,2927437.5,3439437.5
,,,767.6199951,2928062.5,3439437.5
,,,799.0300293,2958687.5,3439437.5
,,,798.5900269,2959312.5,3439437.5
,,,809.210022,2961187.5,3439437.5
,,,809.210022,2961812.5,3439437.5
,,,811.1599731,2962437.5,3439437.5
,,,732.5,3066812.5,3439437.5
,,,731.460022,3067437.5,3439437.5
,,,732.8599854,3096187.5,3439437.5
,,,732.8599854,3096812.5,3439437.5
,,,733.0700073,3097437.5,3439437.5
,,,727.0100098,3119937.5,3439437.5
,,,727.6599731,3120562.5,3439437.5
,,,775.0100098,3138687.5,3439437.5
,,,776.75,3139312.5,3439437.5
,,,776.8400269,3139937.5,3439437.5
,,,767.6199951,2927437.5,3438812.5
,,,798.5900269,2959312.5,3438812.5
,,,799.6900024,2959937.5,3438812.5
,,,802.4299927,2961187.5,3438812.5
,,,817.3699951,2962437.5,3438812.5
,,,733.2000122,3065562.5,3438812.5
,,,731.460022,3067437.5,3438812.5
,,,731.460022,3068062.5,3438812.5
,,,732.8599854,3096812.5,3438812.5
,,,726.2199707,3119937.5,3438812.5
,,,771.7199707,3138687.5,3438812.5
,,,777.3400269,3139937.5,3438812.5
,,,767.6199951,2927437.5,3438187.5
,,,798.5900269,2959937.5,3438187.5
,,,798.6400146,2960562.5,3438187.5
,,,798.6400146,2961187.5,3438187.5
,,,733.0900269,3065562.5,3438187.5
,,,732.0999756,3066187.5,3438187.5
,,,731.460022,3068062.5,3438187.5
,,,732.8599854,3096812.5,3438187.5
,,,726.1500244,3119312.5,3438187.5
,,,726.1500244,3119937.5,3438187.5
,,,770.2999878,3138062.5,3438187.5
,,,771.7199707,3138687.5,3438187.5
,,,780.539978,3139937.5,3438187.5
,,,767.6199951,2927437.5,3437562.5
,,,767.6199951,2928062.5,3437562.5
,,,768.0900269,2928687.5,3437562.5
,,,768.6300049,2929312.5,3437562.5
,,,798.5200195,2959937.5,3437562.5
,,,798.3200073,2960562.5,3437562.5
,,,798.0499878,2961187.5,3437562.5
,,,732.5700073,3065562.5,3437562.5
,,,732.0300293,3066187.5,3437562.5
,,,731.460022,3066812.5,3437562.5
,,,731.460022,3067437.5,3437562.5
,,,731.460022,3068062.5,3437562.5
,,,732.8599854,3096812.5,3437562.5
,,,733.6599731,3097437.5,3437562.5
,,,726.1500244,3118687.5,3437562.5
,,,726.1500244,3119312.5,3437562.5
,,,767.2600098,3136812.5,3437562.5
,,,768.4099731,3137437.5,3437562.5
,,,770.2999878,3138062.5,3437562.5
,,,767.6199951,2927437.5,3436937.5
,,,767.6199951,2928062.5,3436937.5
,,,767.7800293,2928687.5,3436937.5
,,,768.6599731,2929312.5,3436937.5
,,,768.6599731,2929937.5,3436937.5
,,,798.1199951,2960562.5,3436937.5
,,,794.0300293,2961187.5,3436937.5
,,,731.460022,3066187.5,3436937.5
,,,731.460022,3066812.5,3436937.5
,,,728.7600098,3097437.5,3436937.5
,,,726.1500244,3118062.5,3436937.5
,,,726.1500244,3118687.5,3436937.5
,,,764.4099731,3134937.5,3436937.5
,,,764.5999756,3135562.5,3436937.5
,,,766.039978,3136187.5,3436937.5
,,,772.3699951,2925562.5,3436312.5
,,,766.5999756,2926187.5,3436312.5
,,,765.5900269,2926812.5,3436312.5
,,,765.5900269,2927437.5,3436312.5
,,,767.5999756,2928062.5,3436312.5
,,,767.6400146,2928687.5,3436312.5
,,,788.6799927,2960562.5,3436312.5
,,,794.9400024,2961187.5,3436312.5
,,,731.460022,3066812.5,3436312.5
,,,728.7600098,3097437.5,3436312.5
,,,726.1500244,3116812.5,3436312.5
,,,726.1500244,3117437.5,3436312.5
,,,726.1500244,3118062.5,3436312.5
,,,763.3300171,3134937.5,3436312.5
,,,761.7299805,2927437.5,3435687.5
,,,762.960022,2928062.5,3435687.5
,,,812.8200073,2958062.5,3435687.5
,,,788.6500244,2960562.5,3435687.5
,,,730.7399902,3066812.5,3435687.5
,,,730.7399902,3067437.5,3435687.5
,,,727.289978,3097437.5,3435687.5
,,,727.7299805,3098062.5,3435687.5
,,,729.1099854,3098687.5,3435687.5
,,,729.4799805,3099312.5,3435687.5
,,,730.2700195,3099937.5,3435687.5
,,,726.1500244,3114937.5,3435687.5
,,,726.1500244,3115562.5,3435687.5
,,,726.1500244,3116187.5,3435687.5
,,,726.1500244,3116812.5,3435687.5
,,,760.4199829,3134312.5,3435687.5
,,,760.4199829,3134937.5,3435687.5
,,,758.6599731,2927437.5,3435062.5
,,,807.4799805,2958062.5,3435062.5
,,,800.7800293,2958687.5,3435062.5
,,,788.8200073,2959937.5,3435062.5
,,,788.6500244,2960562.5,3435062.5
,,,729.6799927,3067437.5,3435062.5
,,,729.6799927,3068062.5,3435062.5
